,Video File,Cluster -1,Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Cluster 13,Cluster 14,Cluster 15,Cluster 16,Cluster 17,Cluster 18,Cluster 19,Cluster 20,Cluster 21,Cluster 22,Cluster 23,Cluster 24,Cluster 25,Cluster 26,Cluster 27,Cluster 28,Cluster 29,Cluster 30,Cluster 31,Cluster 32,Cluster 33,Cluster 34,Cluster 35,Cluster 36,Cluster 37,Cluster 38,Cluster 39,Cluster 40,Cluster 41,Cluster 42,Cluster 43,Cluster 44,Cluster 45,Cluster 46,Cluster 47,Cluster 48,Cluster 49,Cluster 50,Cluster 51,Cluster 52,Cluster 53,Cluster 54,Cluster 55,Cluster 56,Cluster 57,Cluster 58,Cluster 59,Cluster 60,Cluster 61,Cluster 62,Cluster 63,Cluster 64,Cluster 65
37,09BRmajfr_antmovie200928215349,0.4275101305718145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08267672219720847,0.0,0.0,0.11717694732102657,0.0,0.0,0.0,0.0,0.0,0.014745610085547051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004164790634849167,0.0,0.0,0.0,0.0,0.0,0.0,0.0011819000450247637,0.008329581269698334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010524538496172894,0.0,0.018291310220621342,0.0,0.001069338135974786,0.0,0.0,0.09826654660063035,0.0,0.0,0.0,0.08864250337685727,0.12742008104457453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,09BRmajfd_antmovie200928221355,0.3506560065600656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08353833538335384,0.0,0.0,0.12146371463714638,0.0,0.0,0.0,0.0,0.0,0.02921279212792128,0.017732677326773267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014247642476424764,0.0,0.0,0.041820418204182044,0.017425174251742517,0.0,0.0,0.0,0.0,0.01107011070110701,0.0,0.0002050020500205002,0.0,0.016810168101681018,0.0,0.0,0.0930709307093071,0.0,0.0,0.0,0.03331283312833128,0.16943419434194343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,07WYminfd_antmovie200929213625,0.7821707212693815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023702143068769135,0.0,0.0,0.0702834381275307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003094446456200415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04770056292589788,0.0,0.0,0.0,0.010501366165190769,0.05823484873423972,0.0,0.00431247325278994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,01Pdminfd_antmovie200927193143,0.9521578461132374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025405833443315298,0.0,0.0023426158110069948,0.0,0.0,0.013758743566055167,0.0,0.0,0.0,0.0,0.0,3.2994588887422464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006928863666358717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012735911310545071,0.0,0.0,0.0,0.006367955655272536,0.0016827240332585457,0.0,0.0,0.0,0.0,0.0,0.0,0.007687739210769434,0.0,0.0
41,04Ydmidfd_antmovie200924205307,0.9778761061946902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024821929635225554,0.0,0.0,0.0025901143967191884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016188214979494927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002805957263112454,0.0,0.0,0.0,0.002805957263112454,0.00982085042089359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,02RRmajfr_antmovie200924193332,0.26263762282467146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0710903279270747,0.0,0.0,0.17414466674559015,0.0,0.0,0.0,0.0,0.0,0.007754232271812478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031964010891440747,0.0,0.0,0.0,0.0,0.0,0.007576654433526696,0.0,0.00023677045104770924,0.0,0.0065111874038120045,0.0,0.0,0.17615721557949568,0.0,0.0,0.0,0.04510477092458861,0.23499467266485144,0.0,0.0,0.0,0.010595477684384989,0.0,0.0,0.0,0.0,0.0
43,03PPmajfd_antmovie200927201541,0.7012709481498144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052075132156112924,0.0,0.0,0.06410977392869194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033741986278258912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052075132156112924,0.0,0.0,0.0,0.06017320886289506,0.06692160611854685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,13RGmajfr_antmovie200927225156,0.42326810545523186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11420122066318505,0.0,0.0,0.1345875542691751,0.0,0.0,0.01881331403762663,0.0,0.0,0.0045302963568866796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006292078273453721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008997671931038823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006292078273453721,0.0,0.003964009312275845,0.0,0.003460643050399547,0.0,0.0,0.09022840244132636,0.0,0.0,0.0,0.17592650852576605,0.02076385830239728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,08GBmajfd_antmovie201010220356,0.46633663366336636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.06188118811881188,0.0,0.0,0.12574257425742574,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02178217821782178,0.09801980198019802,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.019801980198019802,0.0,0.0,0.05891089108910891,0.0,0.0,0.0,0.0797029702970297,0.043069306930693066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,02dPmajfr_antmovie200927195452,0.5460686808031525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057296553449677864,0.0,0.0,0.08575717770688684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010008131606930632,0.0,0.0,0.0,0.0,0.0,0.0,0.005254269093638581,0.0043160067554888345,0.0,0.0027522361919059234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10020641771439294,0.0,0.0,0.0,0.029148683305185462,0.16819916181897793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,02BGmajfr_antmovie200929195124,0.42904734448074827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925747965917099,0.0,0.0,0.12460759818053686,0.0,0.0,0.0,0.0,0.0,0.016400794413479403,0.0012813120635530783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029470177461720804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019860336985072715,0.004100198603369851,0.0,0.0,0.0,0.0,0.0,0.005253379460567621,0.0,0.008584790825805625,0.0,0.015632007175347556,0.0,0.0,0.0793772823371132,0.0,0.007495675571785508,0.0,0.06355307835223269,0.14433980395925428,0.0,0.0,0.0,0.0,0.0,0.0028188865398167725,0.0,0.0,0.0
48,07GYmajfr_antmovie201010213128,0.36775187825081873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07724908495472933,0.0,0.0,0.13594040968342644,0.0,0.011108970654337635,0.0,0.0,0.0,0.004816027740319784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005137096256341103,0.0017979836897193862,0.0,0.0,0.0011558466576767482,0.0,0.0,0.005650805881975213,0.004302318114685674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003403326269825981,0.0,0.0,0.0,0.00610030180440506,0.0,0.010145765106273678,0.12547357606113144,0.0,0.0,0.0,0.19476016181853206,0.0498298336865087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,06dYmajfr_antmovie200924213953,0.23447970666329498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08951827032494626,0.0,0.0,0.11050701732203819,0.0,0.0,0.006954102920723227,0.0,0.0,0.0911619673789354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071437602731065876,0.0,6.321911746112024e-05,0.0,0.006069035276267543,0.0,0.0,0.0,0.0,0.0,0.09331141737261348,0.0,0.11518523201416109,0.0,0.008028827917562271,0.0,0.0,0.07674800859779997,0.0,0.0,0.0,0.08989758502971298,0.06928815273738778,0.0,0.0,0.0,0.0,0.0,0.0016436970539891263,0.0,0.0,0.0
50,04Tdminfd_antmovie200927203026,0.9886334280547662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010333247222939809,0.0,0.0,0.0038103849134590545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007104107465771118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020020666494445878,0.0,0.0,0.0,0.0,0.0038103849134590545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,02XXmidfr_antmovie200929192351,0.4302469135802469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014444444444444444,0.0,0.0,0.014074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135802469135801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3254320987654321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004074074074074074,0.0,0.0,0.0,0.020370370370370372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,04Ddminfd_antmovie200926205755,0.9912199630314233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010782501540357362,0.0,0.0,0.0009242144177449168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018484288354898336,0.0,0.0,0.0,0.004929143561306223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,02WGmidfr_antmovie201010193952,0.87859222686416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020129130269654388,0.0,0.0,0.02386378022534498,0.0,0.0,0.0,0.0,0.0,0.0035447525003164957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029750601341942016,0.0,0.0,0.0027218635270287376,0.0,0.0,0.0,0.0,0.0,0.005886821116597038,0.0,0.0015191796429927839,0.0,0.00037979491074819596,0.0,0.0,0.017660463349791114,0.0,0.0,0.0,0.025066464109380935,0.017660463349791114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,12RWminfd_antmovie200927224447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,04Ddminfr_antmovie200926204443,0.9496514329976762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006584043377226956,0.0,0.0,0.010198812290214304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019493932352181772,0.0,0.0,0.0,0.013813581203201652,0.0002581977794990963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,07YTminfr_antmovie200928210801,0.9732574679943101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008819345661450925,0.0,0.0,0.004551920341394026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034139402560455193,0.0,0.0,0.0,0.0,0.00995732574679943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,02BGmajfd_antmovie200929195924,0.42897068847989095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10770279481935924,0.0,0.0,0.13101567825494206,6.81663258350375e-05,0.0,0.0,0.0,0.0,0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013019768234492161,0.0054533060668029995,0.0,0.0,0.0,0.0,0.0,0.006748466257668712,0.0,0.0028629856850715747,0.0,0.0021813224267212,0.0,0.0,0.07832310838445808,0.0,0.0,0.0,0.11131561008861622,0.11029311520109066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,10GPminfd_antmovie201010224528,0.9995125517913722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004874482086278333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,04BTmajfd_antmovie200929204003,0.5743829219479654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07593951523237714,0.0,0.0,0.09272848565710473,0.0,0.0,0.0,0.0,0.0,0.004447409384033801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005114520791638871,0.0,0.0,0.0,0.0,0.0,0.0,0.001890148988214365,0.0,0.00533689126084056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07071380920613743,0.0,0.0,0.0,0.054480764954414056,0.11496553257727374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,14RPminfd_antmovie200927232318,0.9551997649823737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007197414806110458,0.0,0.0,0.0099882491186839,0.0,0.0,0.0,0.0,0.0,0.0002937720329024677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010428907168037602,0.0,0.0,0.0,0.01219153936545241,0.004700352526439483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,05YGminfd_antmovie200928203953,0.937416282184849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010381009078731953,0.0,0.0,0.015441285905640721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013952969191844024,0.0,0.0,0.0,0.015627325494865306,0.007181128144069058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,04Ydmidfd_antmovie200924205710,0.8421161825726141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02199170124481328,0.0,0.0,0.023236514522821577,0.0,0.0,0.0,0.0,0.0,0.03402489626556016,0.0,0.0,0.012033195020746889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007261410788381743,0.0,0.0,0.0,0.0,0.0,0.014522821576763486,0.0,0.006224066390041493,0.0,0.006224066390041493,0.0,0.0,0.006639004149377593,0.0,0.0,0.0,0.025518672199170124,0.0002074688796680498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,00AAmidfr_antmovie200926190125,0.9687750200160128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016012810248198558,0.0,0.0,0.007205764611689352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008807045636509208,0.0,0.0,0.0,0.0,0.013610888710968775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,04Ydmidfd_antmovie200924205857,0.5746940660355576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0812745324405449,0.0,0.0,0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.01800969752943893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012699145693835142,0.0,0.0,0.0,0.0,0.0,0.0016162549064881089,0.0,0.0011544677903486493,0.0,0.01800969752943893,0.0,0.0,0.07250057723389518,0.0,0.0,0.0,0.08681597783421842,0.048718540752713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,04YWmajfr_antmovie200928201556,0.7883263009845288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030239099859353025,0.0,0.0,0.057665260196905765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03867791842475387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03867791842475387,0.0,0.0,0.0,0.04430379746835443,0.002109704641350211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,01Rdmidfr_antmovie200924190721,0.8610691144708423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01468682505399568,0.0,0.0,0.03412526997840173,0.0,0.0,0.0,0.011609071274298057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02392008639308855,0.0,0.0,0.0,0.006047516198704104,0.04854211663066955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,02RRmajfd_antmovie200924194252,0.37503687533187796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098530886777981,0.0,0.0681456133105198,0.0,0.0,0.15921293291639624,0.0,0.0,0.005339548055932504,0.002271520443683993,0.0,0.004779043011387102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9000531004779045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005015045135406219,0.0,0.001416012744114697,0.002773024957224615,0.0,0.0,0.0,0.0,0.003982535842822586,0.006637559738037643,0.0,0.0021830196471768247,0.0,0.003510531594784353,0.0,0.0,0.12564163077467697,0.0017110153991385922,0.0,0.0,0.0459024131217181,0.16906602159419434,0.0,0.0,0.0,0.0,0.0,0.011977107793970146,0.0,0.0,0.0
68,08GBmajfr_antmovie201010215520,0.7271111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06755555555555555,0.0,0.0,0.029333333333333333,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018666666666666668,0.0,0.0008888888888888889,0.0,0.0026666666666666666,0.0,0.0,0.028444444444444446,0.0,0.0,0.0,0.020444444444444446,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,10RYfd_left_antn_no_move_antmovie200927215532,0.4458131919538438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08635583970060814,0.0,0.0,0.1349758303446125,0.0,0.0,0.0,0.0,0.0,0.004023078122563543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014345859971932012,0.0,0.0,0.0,0.0,0.0,0.0013722126929674098,0.0,0.00040542647746764384,0.0,0.001559332605644784,0.0,0.0,0.10865429596132856,0.0,0.0,0.0,0.1393731482925308,0.07603305785123966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,06dYmajfr_antmovie200924213405,0.5111485065208246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012305427008834666,0.0,0.10422801851072781,0.011989903239377367,0.0,0.09507782919646614,0.012095077829196466,0.0,0.0,0.0,0.0,0.02576777450567943,0.008203618005889778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004101809002944889,0.0,0.0,0.0,0.0,0.0,0.016196886832141353,0.0,0.014724442574673959,0.0,0.011674379469920067,0.0,0.0,0.03986116954143879,0.0,0.0,0.0,0.0716238956668069,0.04575094657130837,0.0,0.0,0.0,0.0,0.0,0.015250315523769457,0.0,0.0,0.0
71,06dYmajfr_antmovie200924213217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5408071748878924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028400597907324365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4307922272047833,0.0,0.0,0.0
72,07GYmajfd_antmovie201010214325,0.39444829979181123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07633587786259542,0.0,0.0,0.13143650242886884,0.0,0.0,0.0,0.0,0.0,0.010687022900763359,0.00263705759888966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008327550312283136,0.0,0.0,0.006523247744621791,0.0,0.0,0.0,0.0,0.0,0.01693268563497571,0.0,0.0,0.0,0.0002775850104094379,0.0,0.0,0.09646079111727966,0.0,0.0,0.0,0.23261623872310896,0.023317140874392784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,01Rdmidfd_antmovie200924192056,0.7528769673379591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024454222372651886,0.0,0.0,0.07099339989845997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063885598239972925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05487392113724827,0.0,0.0,0.0,0.00511930952783889,0.08529361990184464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,10BYmidfd_antmovie200928223309,0.7594263728576426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03364812871633438,0.0,0.0,0.06743616649178034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012801678908709339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465897166841553,0.0,0.0,0.0,0.05694298705841203,0.023154949282966072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,07Wdmidfd_antmovie200926215810,0.7533898555434109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034356444418185576,0.0,0.0,0.07314407255324806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005612832708044075,0.0,0.0019201796106466573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049392927830787865,0.0,0.0,0.0,0.08525597471271158,0.001979262060205016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,02YRminfd_antmovie200928193903,0.8871503850830968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010741791649777057,0.0,0.0,0.03364410214835833,0.0,0.0,0.0,0.0,0.0,4.053506282934739e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003648155654641265,0.0,8.107012565869477e-05,0.0,0.0,0.0,0.0,0.028779894608836645,0.0,0.0,0.0,0.01706526145115525,0.022132144304823673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
