,Video File,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39,cluster40,cluster41,cluster42,cluster43,cluster44,cluster45,cluster46,cluster47,cluster48,cluster49,cluster50,cluster51,cluster52,cluster53,cluster54,cluster55,cluster56,cluster57,cluster58,cluster59,cluster60,cluster61,cluster62,cluster63,cluster64,cluster65,caste
80,07Odmajfd_antmovie200927210043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11449451887941535,0.0,0.0,0.18392204628501824,0.0,0.0,0.0,0.0,0.0,0.010962241169305723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048721071863581,0.1218026796589525,0.0,0.0,0.0,0.0,0.0,0.010962241169305723,0.0,0.0,0.0,0.1071863580998782,0.0,0.0,0.19853836784409254,0.0,0.0,0.0,0.07917174177831912,0.16808769792935446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
81,06YPmajfd_antmovie200928210425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1600312256049961,0.0,0.0,0.1994535519125683,0.0,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312256049960968,0.0,0.0,0.0,0.0,0.0,0.00039032006245121,0.0,0.00312256049960968,0.0,0.0,0.0,0.0,0.19437939110070254,0.0,0.0,0.0,0.11943793911007025,0.2755659640905542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
82,04WTmidfr_antmovie201010202045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15619967793880835,0.0,0.0,0.15619967793880835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07085346215780998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853462157809984,0.0,0.0,0.0,0.0,0.13848631239935588,0.0,0.0,0.0,0.13848631239935588,0.25442834138486314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
83,08WWmidfd_antmovie200926222746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007028753993610224,0.0,0.15143769968051118,0.0,0.0,0.1220447284345048,0.0,0.0,0.0,0.0,0.0,0.024920127795527155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04281150159744409,0.0,0.20894568690095847,0.0,0.03258785942492013,0.0,0.0,0.09584664536741214,0.0,0.054952076677316296,0.0,0.2095846645367412,0.0044728434504792336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04536741214057508,0.0,2
84,06YPmajfr_antmovie200928205622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11477987421383648,0.0,0.0,0.21769582618639224,0.0,0.0,0.0,0.0,0.0,0.0061463693539165224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006432246998284736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019296740994854203,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.00014293882218410517,0.0,0.0,0.0,0.0013579188107489995,0.0,0.0,0.2346340766152087,0.0,0.0,0.0,0.12049742710120068,0.29588336192109777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
85,00AAmidfr_antmovie200926191227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16981132075471694,0.0,0.0,0.19811320754716985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584905660377358,0.0,0.0,0.0,0.07075471698113207,0.2028301886792453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
86,04Tdminfr_antmovie200927202259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14893617021276595,0.0,0.0,0.2367021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06648936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526595744680851,0.0,0.0,0.0,0.06117021276595745,0.23404255319148934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
87,08YOmidfr_antmovie200928212740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12890733056708162,0.0,0.0,0.2680497925311203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007883817427385892,0.00636237897648686,0.0,0.0,0.0,0.0,0.0,0.08423236514522822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769017980636238,0.0,0.0,0.0,0.16016597510373445,0.16749654218533885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
88,04BTmajfr_antmovie200929203218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474561008554705,0.0,0.0,0.1940567312021612,0.0,0.0,0.0,0.0,0.0,0.036019810895992786,0.047050877982890586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004727600180099055,0.013057181449797388,0.0,0.0,0.0,0.0,0.0,0.010580819450697884,0.027465105808194508,0.0,0.009905447996398021,0.0,0.0,0.0,0.0,0.0,0.020261143628995948,0.0,0.005402971634398919,0.0,0.0015758667266996848,0.0,0.0,0.16996848266546602,0.0,0.0,0.0,0.07181449797388564,0.2406573615488519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
89,07Odmajfr_antmovie200927205308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1371734993945684,0.0,0.0,0.2305829441273136,0.0,0.0,0.0,0.0,0.0,0.0041515308770108976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001729804532087874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072651790347690705,0.0,0.0,0.0,0.0,0.0,0.0,0.1883757135443695,0.0,0.0,0.0,0.12004843452689845,0.3122297180418613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
90,02BBmidfr_antmovie200926201803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14839797639123106,0.0,0.0,0.2318718381112985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01517706576728499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2917369308600337,0.0,0.0,0.0,0.2976391231028668,0.01517706576728499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
91,05YYmajfd_antmovie200924211818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06442444339175746,0.0,0.0,0.05684509711037423,0.0,0.0,0.0,0.0,0.0,0.02700142112742776,0.0,0.0,0.0,0.177167219327333,0.0,0.08953102794883941,0.02889625769777357,0.0,0.00047370914258645187,0.0,0.021316911416390336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502131691141639,0.0,0.0,0.0,0.0,0.0,0.0885836096636665,0.0,0.03268593083846518,0.0,0.00047370914258645187,0.0,0.0,0.08432022738038844,0.0,0.0,0.0,0.12079583135954525,0.15727143533870205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
92,08dOminfr_antmovie200927210505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16563467492260062,0.0,0.0,0.23993808049535606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.12848297213622292,0.2708978328173375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
93,09GWmajfd_antmovie201010223407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022522522522523,0.0,0.0,0.15900900900900902,0.0,0.0,0.0,0.0,0.0,0.03198198198198198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04234234234234234,0.0,0.0,0.0,0.0,0.0,0.003153153153153153,0.0,0.0,0.0,0.07927927927927927,0.0,0.0,0.13918918918918918,0.0,0.0,0.0,0.2153153153153153,0.02747747747747748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
94,01BWmidfr_antmovie200929185530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11231101511879048,0.0,0.0,0.2886969042476602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044276457883369334,0.0014398848092152627,0.0,0.0,0.01907847372210223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2116630669546436,0.0,0.0,0.0,0.05111591072714183,0.27141828653707706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
95,09BRmajfd_antmovie200928220236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467048710601719,0.0,0.0,0.2022922636103152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006303724928366762,0.0,0.0,0.0,0.0,0.0,0.0,0.010315186246418338,0.02263610315186246,0.0,0.017191977077363897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014899713467048709,0.0,0.0,0.0,0.0,0.15358166189111747,0.0,0.0,0.0,0.08166189111747851,0.34441260744985674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
96,07WYminfr_antmovie200929212922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13418986438258387,0.0,0.0,0.31263383297644537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01177730192719486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2669521770164168,0.0,0.0,0.0,0.13740185581727338,0.13704496788008566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
97,04YWmajfr_antmovie200928201629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13234782608695653,0.0,0.0,0.2330434782608696,0.0,0.0,0.0,0.0,0.0,0.01008695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007478260869565217,0.0,0.009391304347826087,0.0,0.0,0.0,0.0,0.0,0.001217391304347826,0.0,0.0031304347826086962,0.0,0.0,0.0,0.0,0.20939130434782607,0.0,0.0,0.0,0.10034782608695653,0.2935652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
98,01Rdmidfd_antmovie200924191610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11361587015329125,0.0,0.0,0.34265103697024346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020739404869251576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1920649233543733,0.0,0.0,0.0,0.020739404869251576,0.3101893597835888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
99,03BPmajfd_antmovie200929202743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09022556390977443,0.0,0.0,0.15037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.12030075187969926,0.4962406015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
100,07Wdmidfr_antmovie200926214911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12642919964819702,0.0,0.0,0.2937554969217238,0.0,0.0,0.0,0.0,0.0,0.015391380826737027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015391380826737027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039797713280562884,0.0,0.032541776605101144,0.0,0.0,0.0,0.0,0.0,0.03364116094986808,0.0,0.009014951627088829,0.0,0.0,0.0,0.0,0.14599824098504838,0.0,0.0,0.0,0.2950747581354441,0.006816182937554969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
101,06dDminfr_antmovie200926212457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
102,05YGminfr_antmovie200928203217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1024390243902439,0.0,0.0,0.22926829268292684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23089430894308946,0.0,0.0,0.0,0.3642276422764228,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
103,04WTmidfd_antmovie201010203755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007574609907589759,0.0,0.12482957127707925,0.0,0.01545220421148311,0.21284653840327225,0.0,0.0,0.0,0.0,0.0,0.02408725950613544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001514921981517952,0.0,0.006514164520527193,0.0,0.0,0.0,0.0,0.0,0.021814876533858503,0.0,0.06317224662929859,0.0,0.008786547492804121,0.0,0.0,0.1764884108468414,0.0,0.0,0.0,0.0660505983941827,0.26859566732313284,0.0,0.0,0.0,0.0,0.0,0.010452961672473868,0.0,0.0,0.0,2
104,06dDminfd_antmovie200926213750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933333333333333,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
105,08YOmidfd_antmovie200928213524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133139227104288,0.0,0.0,0.27799100052938064,0.0,0.0,0.0,0.0,0.0,0.008867125463208047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015881418740074113,0.0,0.00277924827951297,0.0,0.0,0.0,0.0,0.0,0.002448385389094759,0.0,0.0,0.0,0.0017866596082583375,0.0,0.0,0.19732662784542085,0.0,0.0,0.0,0.35468501852832185,0.019388565378507142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
106,03PPmajfr_antmovie200927200919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14927380311995694,0.0,0.0,0.2606239913932222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018827326519634208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20656266810112964,0.0,0.0,0.0,0.2982786444324906,0.08337816030123722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
107,11GTmajfd_antmovie201010225841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017116965933881,0.0,0.0,0.25977513005537844,0.0,0.0,0.0,0.0,0.0,0.0021815740896123513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01745259271689881,0.0,0.0,0.0,0.0,0.0,0.010740057056553114,0.0,0.0,0.0,0.011075683839570395,0.0,0.0,0.10521899647591876,0.0,0.0,0.0,0.13559322033898305,0.2562510488336969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
108,12RWminfr_antmovie200927223201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16568047337278108,0.0,0.0,0.15976331360946747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1124260355029586,0.0,0.0,0.0,0.242603550295858,0.3195266272189349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
109,09OOminfd_antmovie200927213350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149133924799324,0.0,0.0,0.24334600760456274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2268694550063371,0.0,0.0,0.0,0.0975918884664132,0.31727925644275456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
110,05YYmajfr_antmovie200924210947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2394279563278487,0.0,0.0,0.1347070582807935,0.0,0.0,0.0,0.0,0.0,0.0811932954021221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006151007227433493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006919883130862679,0.0,0.030908811317853294,0.0,0.0,0.0,0.0,0.0,0.014454866984468706,0.0,0.004767030601260956,0.0,0.038751345532831,0.0,0.0,0.1702291250192219,0.0,0.0,0.0,0.14085806550822694,0.13409195755805012,0.0,0.0,0.0,0.0,0.0,0.003075503613716746,0.0,0.0,0.0,3
111,14RPminfr_antmovie200927231459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14033680834001605,0.0,0.0,0.24699278267842825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24779470729751404,0.0,0.0,0.0,0.058540497193263825,0.3063352044907779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
112,06TTminfr_antmovie200927204039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16831683168316833,0.0,0.0,0.25742574257425743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23564356435643566,0.0,0.0,0.0,0.1188118811881188,0.2198019801980198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
113,05BOmajfr_antmovie200929204645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18266957628659755,0.0,0.0,0.2304055282778687,0.0,0.0,0.0,0.0,0.0,0.009638116021094744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004000727404982724,0.0,0.0,0.0,0.0,0.0,0.008637934169849064,0.0,9.092562284051644e-05,0.0,0.011638479723586106,0.0,0.0,0.14338970721949446,0.0,0.0,0.01800327332242226,0.10611020185488272,0.28541553009638115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
114,06TTminfd_antmovie200927204828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035294117647058816,0.0,0.0,0.3411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.25882352941176473,0.18823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
115,09GWmajfr_antmovie201010222559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14320965894068916,0.0,0.0,0.2335419053494316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005904644399400722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011721159777914868,0.0,0.0,0.0,0.0,0.0,0.0,0.2153873270467965,0.0,0.0,0.0,0.3633559531153609,0.026879351370406274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
116,03dRmajfd_antmovie200924200955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05712050078247261,0.0,0.0,0.09937402190923318,0.0,0.0,0.0,0.0,0.0,0.018779342723004692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12832550860719874,0.0,0.0,0.0,0.0,0.0,0.11815336463223787,0.0,0.13536776212832552,0.0,0.035211267605633804,0.0,0.0,0.08607198748043818,0.0,0.0,0.0,0.27543035993740217,0.046165884194053215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
117,11GTmajfr_antmovie201010225056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18614718614718612,0.0,0.0,0.23637997222902885,0.0,0.0,0.0,0.0,0.0,0.007759536061422855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003267173078493833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003267173078493833,0.0,0.0,0.0,0.0,0.0,0.0013885485583598788,0.0,0.0026954177897574125,0.0,0.005554194233439515,0.0,0.0,0.15870293228783794,0.0,0.0,0.0,0.3655149881564976,0.0322633341501266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
118,04Ydmidfr_antmovie200924203448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14915920506660846,0.0,0.0,0.16444638567372788,0.0,0.0,0.0,0.0,0.0,0.0692290893208124,0.02380432408822887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04280410569993448,0.0,0.0,0.0,0.0,0.05809128630705394,0.017689451845381086,0.0,0.008517143481109412,0.0,0.0,0.0,0.031229526097401174,0.0,0.027298536798427604,0.0,0.0377811749290238,0.020310111378030137,0.02860886656475213,0.0,0.0,0.10024022712382616,0.0,0.0,0.0,0.13125136492683992,0.08953920069884254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
119,10GPminfr_antmovie201010223744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1037593984962406,0.0,0.0,0.262406015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07443609022556391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056390977443609026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16917293233082706,0.0,0.0,0.0,0.2293233082706767,0.07067669172932331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03383458646616541,1
120,08GBmajfr_antmovie201010215602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010490427484920009,0.1094938368738526,0.0,0.0,0.26003147128245474,0.0,0.0,0.0,0.0,0.0,0.0003933910306845004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014030946761080514,0.0,0.0,0.0,0.0,0.0,0.04825596643063205,0.0,0.0,0.027537372147915032,0.0,0.0,0.003671649619722004,0.0,0.0,0.0,0.0011801730920535012,0.0,0.0,0.16286388670338314,0.0,0.0,0.0,0.13532651455546812,0.2267243640178337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
